Sample	分组	Class	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200	G201	G202	G203	G204	G205	G206	G207	G208	G209	G210	G211	G212	G213	G214	G215	G216	G217	G218	G219	G220	G221	G222	G223	G224	G225	G226	G227	G228	G229	G230	G231	G232	G233	G234	G235	G236	G237	G238	G239	G240	G241	G242	G243	G244	G245	G246	G247	G248	G249	G250	G251	G252	G253	G254	G255	G256	G257	G258	G259	G260	G261	G262	G263	G264	G265	G266	G267	G268	G269	G270	G271	G272	G273	G274	G275	G276	G277	G278	G279	G280	G281	G282	G283	G284	G285	G286	G287	G288	G289	G290	G291	G292	G293	G294	G295	G296	G297	G298	G299	G300	G301	G302	G303	G304	G305	G306	G307	G308	G309	G310	G311	G312	G313	G314	G315	G316	G317	G318	G319	G320	G321	G322	G323	G324	G325	G326	G327	G328	G329	G330	G331	G332	G333	G334	G335	G336	G337	G338	G339	G340	G341	G342	G343	G344	G345	G346	G347	G348	G349	G350	G351	G352	G353	G354	G355	G356	G357	G358	G359	G360	G361	G362	G363	G364	G365	G366	G367	G368	G369	G370	G371	G372	G373	G374	G375	G376	G377	G378	G379	G380	G381	G382	G383	G384	G385	G386	G387	G388	G389	G390	G391	G392	G393	G394	G395	G396	G397	G398	G399	G400	G401	G402	G403	G404	G405	G406	G407	G408	G409	G410	G411	G412	G413	G414	G415	G416	G417	G418	G419	G420	G421	G422	G423	G424	G425	G426	G427	G428	G429	G430	G431	G432	G433	G434	G435	G436	G437	G438	G439	G440	G441	G442	G443	G444	G445	G446	G447	G448	G449	G450	G451	G452	G453	G454	G455	G456	G457	G458	G459	G460	G461	G462	G463	G464	G465	G466	G467	G468	G469	G470	G471	G472	G473	G474	G475	G476
12692.150215	训练组	NSCLC	6	0	0	0	61	0	2	48	0	7	0	14	0	0	55	0	4	3	0	0	42	0	15	0	269	34	0	0	2784	556	25	0	0	103	28	0	110	22	0	0	0	0	4	17	560	0	22	6	45	13	184	1	0	0	0	6	888	50	10	0	0	8	639	22	187	0	0	0	0	0	213	2	150	0	6	0	0	0	0	255	3	0	3	16	29	0	0	14	3	7	551	0	0	412	4	11	12	1	0	24	15	0	0	8220	311	6	0	8	0	0	0	43	0	0	0	1	3	124	512	0	0	9	0	0	0	223	16	13	0	1	31	1	0	0	17	13	0	0	0	9	0	78	0	0	8	4	69	9	21	1127	16	0	0	48	0	10	0	0	0	175	0	3	0	3	0	1	0	0	605	10	0	0	2	96	1	0	508	4	107	0	14	0	0	2	0	0	0	0	0	8	0	1	1	185	22	0	0	117	238	0	107	238	126	9	0	6	0	26	315	1	4	0	0	10	0	33	7	169	0	10	0	0	6	0	1	0	563	0	78	4	0	712	17	0	4	0	0	68	28	6	65	5	6	2	93	0	0	0	0	0	14	1453	0	11	40	4	2095	0	8	0	0	0	213	410	23	0	2	0	209	0	24	0	0	354	0	0	17	0	89	2	0	0	8	22	2	0	0	7	4	23	22	2	10	4	0	14	111	23	16	404	0	7	52	0	0	0	325	8	107	182	25	0	8	13	13	117	0	36	66	18	19	9	0	0	0	0	0	0	1	0	36	1	20	8	6392	0	0	9	303	120	6	1195	0	913	0	122	3	0	25	2	149	20	694	16	50	967	0	0	2	32	26	614	1	8	780	586	4	0	18	0	0	315	148	16	0	18	200	67	0	7	0	0	4	4	38	0	0	8	89	0	0	0	0	10	0	104	0	1	39	16	0	0	262	142	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC01	训练组	PRAD	2	0	0	0	65	0	17	45	0	10	0	8	0	0	68	0	0	0	0	0	86	1	0	0	150	33	0	0	2766	114	49	0	0	86	1	0	35	33	0	0	0	7	10	0	541	0	10	0	21	0	98	0	0	0	0	0	486	31	0	0	0	29	466	6	168	0	6	0	0	11	97	0	108	13	12	1	0	0	1	177	0	0	0	1	0	0	0	0	0	0	335	0	0	212	0	4	4	0	0	42	0	0	0	3356	161	0	0	0	0	0	0	16	0	0	0	1	0	50	314	0	0	0	0	0	0	140	0	0	0	9	2	16	1	0	9	2	0	0	0	0	15	21	0	0	8	0	5	11	0	820	12	0	0	17	0	0	0	0	0	153	0	0	0	3	6	25	0	1	370	2	0	0	0	103	7	0	735	0	22	4	1	0	0	9	0	0	0	0	0	6	0	0	0	215	0	0	0	0	90	0	45	209	23	0	9	5	0	24	248	0	0	0	0	15	0	10	0	83	0	0	0	0	12	0	0	0	314	8	25	6	0	667	11	0	0	0	0	47	0	0	77	0	0	0	44	0	0	0	0	3	1	775	0	18	25	0	1440	0	0	0	0	0	196	212	23	0	0	0	145	0	7	0	0	442	0	0	0	0	105	7	0	13	0	5	0	0	0	14	0	24	8	1	2	0	0	0	24	6	79	206	0	7	21	0	0	0	293	0	6	93	21	0	0	8	34	39	0	6	34	5	7	0	0	0	0	0	1	0	0	0	12	0	13	0	4983	0	0	4	213	35	0	892	3	639	0	92	2	0	5	0	129	1	587	8	5	563	0	0	0	1	2	373	4	0	654	1220	0	0	22	0	0	204	23	0	0	0	138	58	0	0	0	4	0	0	0	20	0	0	76	0	0	0	0	2	0	103	0	66	29	0	4	0	101	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC03	训练组	PRAD	23	0	0	0	597	0	0	73	0	53	0	11	0	0	203	0	0	54	37	0	459	1	0	0	441	111	0	0	11010	443	2	0	10	425	78	0	271	57	0	0	5	45	24	0	1985	0	10	0	71	0	593	0	0	5	0	43	1593	132	0	0	0	13	7700	51	542	0	0	0	0	0	502	11	1591	0	47	2	0	24	0	444	2	0	17	24	0	0	0	0	0	0	3850	8	0	1565	18	0	1	18	1	69	47	0	0	15090	1513	4	0	0	0	0	0	46	0	0	0	39	14	277	2046	0	0	0	0	30	0	540	0	0	0	14	97	0	0	0	20	0	0	107	0	0	0	193	0	0	70	0	154	59	18	3880	78	0	25	249	0	18	0	1	27	504	0	0	0	0	31	64	0	23	1679	10	30	0	4	407	0	0	2190	0	103	0	11	0	0	28	4	2	0	4	0	64	0	0	0	804	100	15	26	210	1054	0	237	966	327	0	0	0	0	37	1099	0	51	0	0	87	4	241	0	586	0	112	1	0	93	0	22	0	1669	4	375	28	0	2209	28	0	0	0	0	177	27	80	398	6	64	3	275	0	0	3	0	0	39	3449	0	0	220	0	5154	0	7	0	18	20	929	1275	235	0	1	11	490	10	20	0	0	1474	0	1	49	0	304	1	0	0	0	39	3	0	0	30	28	149	144	0	27	0	0	51	355	11	194	893	0	24	360	0	0	0	763	0	105	549	184	0	31	32	0	172	0	96	308	0	81	45	1	0	0	0	22	0	31	0	141	16	141	44	19818	0	0	34	539	126	49	4524	27	3293	3	173	16	0	0	51	621	105	2235	21	133	3070	0	0	0	26	30	1440	6	0	2941	864	0	2	53	0	0	1206	224	0	0	11	683	349	0	52	4	56	0	0	2	0	0	3	394	0	0	0	0	41	0	310	0	75	42	0	0	23	548	258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
12691.PC05	训练组	PRAD	0	0	0	0	18	0	6	2	0	0	0	7	0	0	1	0	0	0	0	0	19	0	0	0	56	5	0	2	1251	50	0	0	0	18	8	0	16	3	0	0	0	3	1	0	141	0	4	0	24	0	75	0	0	0	0	0	122	4	0	0	0	2	210	0	55	0	0	0	0	0	38	0	67	0	0	0	0	0	0	68	1	0	0	0	3	0	0	0	0	0	110	0	0	89	5	0	0	0	0	3	0	0	0	670	74	0	0	0	0	0	1	0	0	0	0	3	0	10	53	0	0	0	0	0	0	72	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	4	0	2	1	0	357	0	0	0	18	0	3	0	0	0	29	0	0	0	0	0	3	0	0	166	4	0	0	1	10	4	0	199	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	80	1	0	0	9	50	0	14	45	10	0	0	0	0	0	95	0	0	0	0	1	0	2	0	81	0	10	0	0	0	0	0	0	127	0	20	0	0	209	0	0	0	0	0	44	0	3	24	0	0	0	15	4	0	0	0	0	0	234	0	0	2	0	668	0	7	0	0	0	58	84	6	1	0	0	27	0	0	0	0	100	0	0	4	0	15	0	0	0	0	0	0	0	4	0	4	17	1	0	0	0	0	0	16	0	4	52	0	0	5	0	0	0	89	0	5	39	16	0	4	1	0	26	0	1	15	0	5	2	0	0	0	0	0	0	18	0	5	0	8	0	1677	0	0	4	49	6	0	376	0	166	0	17	0	0	5	0	48	6	129	0	0	127	0	0	0	3	0	88	0	1	244	661	0	0	9	0	0	74	42	0	0	0	20	34	0	0	0	1	0	0	2	0	0	0	5	0	0	0	0	0	0	25	0	0	4	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC08	训练组	PRAD	0	0	0	0	39	0	0	10	0	4	0	0	0	0	15	3	0	0	0	0	37	0	9	0	99	9	0	0	1320	21	0	0	0	47	3	0	26	2	0	0	3	1	4	0	192	0	1	3	16	0	68	1	0	0	0	0	246	6	0	0	0	14	324	0	62	0	0	1	0	0	36	0	86	0	0	0	0	3	2	53	3	0	0	0	0	0	0	0	0	5	223	0	2	118	3	5	2	2	1	2	1	0	0	1379	153	1	0	4	0	0	0	4	0	0	3	0	0	10	169	4	0	0	0	2	0	37	0	0	0	1	2	0	0	0	4	0	3	0	0	0	2	6	0	0	1	6	27	13	2	484	18	0	1	14	0	0	0	0	0	58	0	0	0	0	1	9	0	0	203	2	0	0	0	54	0	0	257	0	29	0	7	0	0	3	0	0	0	1	0	6	0	0	0	91	4	0	0	18	99	0	39	78	41	0	2	0	0	8	120	0	0	0	0	1	0	17	8	48	0	10	0	0	13	0	4	0	159	5	33	1	0	241	0	0	0	1	0	5	5	4	47	0	6	1	63	0	0	0	0	11	4	432	0	1	6	0	602	0	0	0	0	1	117	122	6	0	0	0	98	0	2	0	0	171	0	0	7	0	40	0	0	0	0	7	2	0	0	1	5	15	31	0	0	0	4	17	20	0	19	58	0	0	37	0	0	0	130	0	7	62	8	0	5	1	0	11	0	7	9	0	1	7	1	0	0	0	2	0	0	0	7	3	14	2	2453	0	0	3	89	29	1	438	2	321	1	74	0	0	12	2	71	3	233	9	20	328	0	0	0	3	11	106	1	1	414	250	0	0	10	0	0	126	33	0	0	0	71	27	0	0	0	0	0	1	1	0	0	0	14	0	0	5	0	6	0	46	0	7	13	0	0	7	60	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC11	训练组	PRAD	0	0	0	0	31	0	0	0	0	0	0	12	0	0	16	0	0	0	0	0	27	0	11	0	68	7	0	0	1007	176	1	0	0	25	2	0	28	6	0	0	0	3	4	0	172	0	3	6	13	0	28	0	0	0	0	0	167	8	1	1	0	1	210	1	84	0	0	0	0	0	42	0	55	0	0	0	2	2	0	48	0	0	0	7	1	2	0	0	0	8	152	1	0	74	0	1	3	0	0	2	2	0	0	995	81	0	0	5	0	0	0	8	0	0	3	3	0	9	134	0	0	0	0	0	0	29	0	0	0	1	1	1	0	0	0	0	2	0	0	0	6	6	0	0	1	0	4	0	0	387	24	0	0	14	0	0	0	4	0	45	0	3	0	0	0	2	0	0	121	1	0	5	0	13	0	0	176	0	10	0	1	0	0	0	0	0	0	1	0	2	6	0	0	74	10	0	0	4	41	0	20	51	12	0	2	0	0	2	67	0	0	0	0	6	0	6	0	38	0	0	0	0	4	0	0	0	136	4	23	1	0	204	3	0	0	0	0	2	8	4	19	0	2	2	10	0	0	2	0	2	4	297	0	3	11	0	607	0	0	0	0	0	70	51	4	0	0	0	39	0	3	0	0	64	0	3	2	0	5	4	0	0	0	1	1	0	0	6	6	2	14	0	0	0	0	0	24	2	17	41	0	4	18	0	0	0	60	0	2	17	13	0	0	3	2	26	0	5	13	0	0	2	4	6	0	0	0	0	1	0	3	0	19	3	1753	1	0	7	80	15	0	422	0	151	0	18	1	0	0	1	66	6	161	0	13	165	0	0	0	3	5	102	0	0	290	79	0	11	4	0	0	57	14	2	0	0	39	24	0	0	0	0	0	0	4	1	1	5	22	0	0	0	0	7	0	40	0	0	4	0	0	0	38	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12691.PC12	训练组	PRAD	0	0	0	0	10	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	11	0	0	0	30	0	0	0	513	92	1	0	0	7	1	0	1	0	1	0	0	3	0	0	116	0	0	1	3	0	15	0	0	0	0	0	46	5	0	0	0	1	103	1	31	0	0	0	0	0	19	0	23	0	0	0	0	0	0	37	0	0	0	2	0	1	0	0	0	0	46	0	0	66	2	0	0	0	0	3	0	0	0	593	32	0	0	0	0	0	0	4	0	0	0	2	0	5	52	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	2	0	0	0	0	4	0	2	122	2	0	0	7	0	1	0	0	0	31	0	0	0	0	4	10	0	0	55	7	0	0	0	15	0	0	91	0	4	0	1	0	0	2	0	0	0	0	0	1	0	0	0	40	0	0	0	3	15	0	8	51	12	0	0	0	0	2	44	0	0	0	0	0	0	3	0	12	0	7	0	0	0	0	0	0	55	0	8	0	0	92	1	0	0	0	1	3	4	2	8	1	1	0	21	0	0	0	0	0	0	118	0	0	1	1	284	0	0	0	0	0	39	28	4	0	0	0	9	0	2	0	0	51	0	0	0	0	4	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	0	0	8	0	0	33	0	0	7	0	0	0	34	0	1	6	1	0	0	2	1	3	0	9	9	0	4	0	2	0	0	0	0	0	0	0	0	2	8	0	695	0	0	0	17	23	3	148	0	64	0	14	0	0	1	0	17	0	81	4	0	122	0	0	0	1	0	36	1	0	125	48	0	0	0	0	0	14	21	0	0	0	36	8	0	0	0	0	1	3	1	0	0	0	13	0	0	0	0	2	0	15	0	1	0	0	0	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC14	训练组	PRAD	0	0	0	0	7	0	0	4	0	2	0	2	0	0	16	0	0	1	0	0	18	0	0	0	49	6	0	0	502	98	0	0	0	33	15	0	10	2	0	0	0	3	0	0	79	0	3	2	3	0	19	0	0	0	0	0	109	11	0	0	0	1	110	0	13	0	6	0	0	0	27	0	40	0	0	0	6	2	0	26	1	0	9	2	0	0	0	0	0	0	51	0	0	48	1	0	1	0	0	0	0	0	0	1257	27	0	0	0	0	0	0	9	2	0	0	0	0	9	104	0	0	0	0	0	0	13	0	0	0	2	1	0	1	0	0	0	1	0	0	0	1	3	0	0	5	0	4	9	0	168	13	0	0	11	0	1	0	0	0	35	0	1	0	0	0	4	0	0	84	0	0	0	0	9	2	2	77	0	8	1	0	0	0	0	0	0	0	0	0	2	0	0	0	31	2	0	0	12	42	0	16	39	1	0	0	0	0	2	45	0	0	0	0	0	0	9	0	40	0	3	0	0	2	0	0	0	77	0	16	2	0	88	3	1	0	0	0	19	6	1	13	1	3	0	9	0	0	0	0	0	1	305	0	0	12	2	269	0	0	0	0	0	41	69	9	1	0	0	19	0	3	1	0	54	0	0	1	0	13	1	0	0	0	4	0	0	0	2	3	3	5	0	0	0	0	4	26	1	2	34	0	0	2	0	0	0	44	0	1	22	16	0	3	0	3	7	0	3	5	0	2	3	1	0	0	0	0	0	2	0	6	0	14	0	946	3	0	0	34	1	4	187	0	104	0	27	1	0	10	1	36	4	96	11	5	138	0	0	0	3	3	52	1	0	116	135	0	0	3	0	0	33	9	1	0	0	28	19	0	3	0	0	0	0	8	0	0	0	11	0	0	1	0	4	0	15	0	0	8	0	0	4	59	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC16	训练组	PRAD	0	0	0	0	20	0	2	3	0	3	0	0	0	0	8	0	0	0	0	0	12	0	0	0	21	2	0	0	687	151	1	0	0	14	9	0	7	5	0	0	0	0	1	0	84	0	0	3	7	4	23	0	0	0	0	0	70	5	0	1	0	2	162	0	32	0	5	1	0	0	35	0	45	0	0	0	1	0	2	19	0	0	0	0	0	0	3	0	0	0	101	0	0	64	1	0	0	3	0	2	0	0	0	747	55	2	0	0	0	0	0	4	0	0	0	0	1	0	63	0	0	0	0	0	0	22	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	10	0	216	4	0	0	2	0	0	0	0	0	25	0	0	0	0	0	2	0	0	99	1	0	0	1	12	1	5	103	0	4	0	1	0	1	4	0	0	0	0	0	4	0	0	0	37	1	0	1	12	37	0	10	45	13	0	0	0	0	3	64	0	0	0	0	2	0	6	0	43	0	10	0	0	3	0	0	0	95	0	7	1	0	122	2	0	0	2	0	4	1	4	9	0	0	1	10	0	0	1	0	1	3	145	0	0	2	0	410	0	1	0	0	0	59	84	7	0	0	0	12	0	3	0	0	59	0	0	0	0	4	3	0	0	1	1	0	0	0	0	4	2	1	3	2	0	0	0	18	4	80	35	0	0	5	0	0	0	51	0	2	12	2	0	2	1	0	0	0	3	2	0	10	1	0	0	0	0	4	0	0	0	5	0	9	1	1017	0	0	2	15	24	0	262	0	151	0	17	1	0	8	3	23	2	107	3	3	120	0	0	0	7	2	46	0	0	146	39	0	4	9	0	0	26	11	0	0	0	18	15	0	0	0	0	0	0	4	0	0	1	5	0	0	4	0	5	0	15	0	3	8	0	0	0	25	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC17	训练组	PRAD	0	0	0	0	53	0	2	21	0	1	0	2	0	0	15	0	0	0	0	0	64	0	0	0	164	78	0	0	3329	1133	0	0	0	111	8	0	21	6	0	0	0	0	0	0	508	0	1	0	35	0	142	0	0	0	0	0	188	39	0	0	0	16	470	0	208	0	4	11	0	0	75	0	142	0	0	0	3	0	0	98	0	0	0	2	5	0	0	14	0	0	252	0	0	313	17	1	16	0	0	29	24	0	0	2041	149	0	0	0	0	0	0	10	0	0	0	0	0	19	227	0	0	0	0	0	0	100	0	0	0	0	15	0	0	0	13	0	0	0	0	0	0	42	0	0	17	0	27	5	0	984	35	0	0	18	0	6	0	0	0	121	0	0	0	0	0	13	0	0	470	6	0	0	0	105	0	0	526	0	12	0	1	0	7	0	0	0	0	0	0	0	2	0	0	306	15	0	0	11	160	0	51	371	31	0	6	0	0	9	224	0	0	0	0	7	0	8	0	166	0	26	0	0	3	0	0	0	410	8	36	1	0	544	0	0	7	0	0	47	1	2	31	0	1	21	47	0	0	8	1	1	0	700	0	0	10	0	1860	0	0	0	0	0	254	346	25	0	0	0	59	0	8	0	0	398	0	0	14	0	78	4	0	3	0	1	1	0	0	0	2	13	6	0	0	0	13	3	26	0	60	143	0	0	10	0	0	0	416	0	15	66	23	0	0	10	1	23	0	9	27	2	23	1	0	0	0	0	0	2	6	0	2	0	31	0	5872	0	0	34	198	101	0	1160	0	857	0	37	7	0	0	0	168	11	484	24	26	501	0	0	0	21	0	319	0	0	782	359	4	0	7	0	0	200	64	0	0	0	91	36	0	0	1	0	0	0	24	0	0	22	44	0	0	0	0	3	0	130	0	4	13	0	0	0	95	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12691.PC18	训练组	PRAD	0	0	0	0	19	0	0	8	0	8	5	0	0	0	15	0	0	5	1	0	13	0	2	0	58	8	0	0	868	205	6	0	0	34	4	0	15	2	0	0	2	1	6	0	129	0	3	0	9	0	35	1	0	0	0	0	149	15	0	2	0	6	216	0	49	0	0	0	2	0	34	0	63	0	0	0	0	0	0	44	2	0	3	0	0	0	0	3	1	4	108	0	0	86	0	3	2	0	0	7	1	0	0	1012	55	0	0	0	0	1	0	13	0	0	1	2	0	9	89	0	0	0	0	0	0	46	0	8	0	7	2	0	4	0	3	0	0	0	0	0	0	7	0	0	6	0	19	0	0	230	5	0	0	7	0	1	0	0	0	33	0	0	0	0	2	1	0	0	166	1	0	2	4	38	0	0	149	0	16	2	4	0	0	0	0	0	0	6	0	0	0	0	0	61	5	0	0	11	25	0	13	47	19	0	4	3	0	9	61	0	0	0	0	4	3	4	0	39	0	1	0	0	6	0	1	0	163	0	18	0	0	131	0	0	0	0	0	9	5	0	11	0	2	2	18	0	0	4	0	8	2	283	0	0	7	0	511	0	7	0	0	0	56	68	0	0	0	0	22	0	0	0	0	75	0	0	1	0	11	1	0	0	0	10	0	0	0	0	0	10	6	1	0	2	0	0	14	1	11	70	0	0	15	2	0	0	76	0	3	20	7	0	0	3	4	10	0	3	6	2	13	0	1	0	0	0	0	0	1	0	0	1	6	3	1390	0	0	4	43	9	0	232	0	216	0	15	0	0	6	2	29	0	159	1	8	184	0	0	0	0	15	72	1	0	242	57	0	1	5	0	0	54	5	0	0	0	44	18	0	0	0	0	11	0	8	0	0	0	9	0	0	3	0	0	0	40	1	2	6	0	0	1	47	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC19	训练组	PRAD	0	0	0	0	475	0	17	41	0	0	2	1	0	0	57	0	0	0	2	8	104	0	11	0	147	45	0	0	2284	607	14	0	0	74	25	0	94	18	0	0	1	1	2	0	347	0	43	0	69	0	66	21	0	0	0	0	815	133	0	24	0	3	3871	0	69	0	0	0	30	0	225	0	1216	0	0	0	2	0	0	316	1	0	7	2	0	0	0	0	0	0	2656	0	0	293	23	1	18	28	0	47	9	0	0	6575	1445	0	0	0	0	0	0	68	0	0	0	7	0	4	603	0	0	0	0	0	0	42	0	0	0	32	44	0	0	0	11	2	14	0	0	11	0	21	0	0	26	0	47	76	0	1225	156	0	2	134	0	5	0	19	21	163	0	0	0	0	0	57	0	5	440	22	0	0	0	352	0	0	398	0	46	0	8	0	0	8	5	0	0	0	0	1	0	14	12	130	59	10	1	41	843	0	61	139	191	0	0	0	0	23	227	0	0	0	4	4	4	199	0	54	0	96	2	0	99	0	2	0	443	5	237	0	0	489	22	0	0	0	0	27	42	1	291	0	0	34	146	0	0	2	0	0	0	1637	0	2	12	0	1178	1	0	11	0	0	263	81	135	0	0	0	126	0	31	0	0	442	0	15	0	0	162	2	0	0	0	15	2	0	1	18	13	37	233	0	0	0	0	5	41	8	36	415	0	3	287	16	0	1	335	0	39	97	86	0	0	1	18	22	9	114	81	0	27	1	0	0	10	0	0	0	0	0	37	11	13	0	4055	10	0	4	180	65	0	868	0	600	12	141	2	0	31	7	397	2	835	48	9	668	0	0	0	33	19	214	1	0	465	393	0	13	62	0	13	226	135	0	0	0	133	157	0	0	2	0	0	0	114	0	0	0	98	0	0	0	0	54	0	159	0	6	66	23	1	2	249	75	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
